# huge temporal dataset for stress validation
# format: time_id node_u node_v
0 1 2
13 244 245
13 245 246
13 246 247
13 247 248
13 248 249
13 249 250
13 250 251
13 251 252
13 252 253
13 253 254
13 254 255
13 255 256
13 256 257
13 257 258
13 258 259
13 259 260
13 260 261
13 261 262
13 262 263
13 263 264
13 264 265
13 265 266
13 266 267
13 267 268
13 268 269
13 269 270
13 270 271
13 271 272
13 272 273
13 273 274
13 274 275
13 275 276
13 276 277
13 277 278
13 278 279
13 279 280
13 280 281
13 281 282
13 282 283
13 283 284
13 284 285
13 285 286
13 286 287
13 287 288
13 288 289
13 289 290
13 290 291
13 291 292
13 292 293
13 293 294
13 294 295
13 295 296
13 296 297
13 297 298
13 298 299
13 299 300
13 300 301
13 301 302
13 302 303
13 303 304
13 304 305
13 305 306
13 306 307
13 307 308
13 308 309
13 309 310
13 310 311
13 311 312
13 312 313
13 313 314
13 314 315
13 315 316
13 316 317
13 317 318
13 318 319
13 319 320
13 320 1
13 73 123
13 102 140
13 131 157
13 160 174
13 189 191
13 208 218
13 225 247
13 242 276
13 259 305
13 14 276
13 43 293
13 72 310
13 7 101
13 24 130
13 41 159
13 58 188
13 75 217
13 92 246
13 109 275
13 126 304
13 13 143
13 42 160
13 71 177
13 100 194
13 129 211
13 158 228
13 187 245
13 216 262
13 245 279
13 274 296
13 303 313
13 10 12
13 27 41
13 44 70
13 61 99
13 78 128
13 95 157
13 112 186
13 129 215
13 146 244
13 163 273
13 180 302
13 11 197
13 40 214
13 69 231
13 98 248
13 127 265
13 156 282
13 185 299
13 214 316
13 13 243
13 30 272
13 47 301
13 10 64
13 39 81
13 68 98
13 97 115
13 126 132
13 149 155
13 166 184
13 183 213
13 200 242
13 217 271
13 234 300
13 9 251
13 38 268
13 67 285
13 96 302
13 125 319
13 16 154
13 33 183
13 50 212
13 67 241
13 84 270
13 101 299
13 8 118
13 37 135
13 66 152
13 95 169
13 124 186
13 153 203
13 182 220
13 211 237
13 240 254
13 269 271
13 288 298
13 7 305
13 2 36
13 19 65
13 36 94
13 53 123
13 70 152
13 87 181
13 104 210
13 121 239
13 138 268
13 155 297
13 6 172
13 35 189
13 64 206
13 93 223
13 122 240
13 151 257
13 180 274
13 209 291
13 238 308
13 5 267
13 22 296
13 5 39
13 34 56
13 63 73
13 90 92
13 107 121
13 124 150
13 141 179
13 158 208
13 175 237
13 192 266
13 209 295
13 4 226
13 33 243
13 62 260
13 91 277
13 120 294
13 149 311
13 8 178
13 25 207
13 42 236
13 59 265
13 76 294
13 3 93
13 32 110
13 61 127
13 90 144
13 119 161
13 148 178
13 177 195
13 206 212
13 229 235
13 246 264
13 263 293
13 2 280
13 31 297
13 60 314
13 11 89
13 28 118
13 45 147
13 62 176
13 79 205
13 96 234
13 113 263
13 130 292
13 1 147
13 30 164
13 59 181
13 88 198
13 117 215
13 146 232
13 175 249
13 204 266
13 233 283
13 262 300
13 291 317
13 14 320
13 29 31
13 48 58
13 65 87
13 82 116
13 99 145
13 116 174
13 133 203
13 150 232
13 167 261
13 184 290
13 201 319
13 28 218
13 57 235
13 86 252
13 115 269
13 144 286
13 173 303
13 202 320
13 17 231
13 34 260
13 51 289
13 68 318
13 27 85
13 56 102
13 85 119
13 114 136
13 143 153
13 170 172
13 187 201
13 204 230
13 221 259
13 238 288
13 255 317
13 26 272
13 55 289
13 84 306
13 3 113
13 20 142
13 37 171
13 54 200
13 71 229
13 88 258
13 105 287
13 122 316
13 25 139
13 54 156
13 83 173
13 112 190
13 141 207
13 170 224
13 199 241
13 228 258
13 257 275
13 286 292
13 309 315
13 6 24
13 23 53
13 40 82
13 57 111
13 74 140
13 91 169
13 108 198
13 125 227
13 142 256
13 159 285
13 176 314
13 23 193
13 52 210
13 81 227
13 110 244
13 139 261
13 168 278
13 197 295
13 226 312
13 9 255
13 26 284
13 43 313
13 22 60
13 51 77
13 80 94
13 109 111
13 128 138
13 145 167
13 162 196
13 179 225
13 196 254
13 213 283
13 230 312
13 21 247
13 50 264
13 79 281
13 108 298
13 137 315
13 12 166
13 29 195
13 46 224
13 63 253
13 80 282
13 97 311
13 20 114
13 49 131
13 78 148
13 107 165
13 136 182
13 165 199
13 194 216
13 223 233
13 250 252
13 267 281
13 284 310
13 19 301
13 48 318
13 15 77
13 32 106
13 49 135
13 66 164
13 83 193
13 100 222
13 117 251
13 134 280
13 151 309
13 18 168
13 47 185
13 76 202
13 105 219
13 134 236
13 163 253
13 192 270
13 221 287
13 250 304
13 1 279
13 18 308
13 17 35
13 46 52
13 69 75
13 86 104
14 43 44
14 43 45
14 43 46
14 43 47
14 43 48
14 43 49
14 43 50
14 43 51
14 43 52
14 43 53
14 43 54
14 44 45
14 44 46
14 44 47
14 44 48
14 44 49
14 44 50
14 44 51
14 44 52
14 44 53
14 44 54
14 45 46
14 45 47
14 45 48
14 45 49
14 45 50
14 45 51
14 45 52
14 45 53
14 45 54
14 46 47
14 46 48
14 46 49
14 46 50
14 46 51
14 46 52
14 46 53
14 46 54
14 47 48
14 47 49
14 47 50
14 47 51
14 47 52
14 47 53
14 47 54
14 48 49
14 48 50
14 48 51
14 48 52
14 48 53
14 48 54
14 49 50
14 49 51
14 49 52
14 49 53
14 49 54
14 50 51
14 50 52
14 50 53
14 50 54
14 51 52
14 51 53
14 51 54
14 52 53
14 52 54
14 53 54
14 15 20
14 15 25
14 15 30
14 15 35
14 15 40
14 15 45
14 15 50
14 15 55
14 15 60
14 20 25
14 20 30
14 20 35
14 20 40
14 20 45
14 20 50
14 20 55
14 20 60
14 25 30
14 25 35
14 25 40
14 25 45
14 25 50
14 25 55
14 25 60
14 30 35
14 30 40
14 30 45
14 30 50
14 30 55
14 30 60
14 35 40
14 35 45
14 35 50
14 35 55
14 35 60
14 40 45
14 40 50
14 40 55
14 40 60
14 45 50
14 45 55
14 45 60
14 50 55
14 50 60
14 55 60
14 60 67
14 60 74
14 60 81
14 60 88
14 60 95
14 60 102
14 60 109
14 60 116
14 67 74
14 67 81
14 67 88
14 67 95
14 67 102
14 67 109
14 67 116
14 74 81
14 74 88
14 74 95
14 74 102
14 74 109
14 74 116
14 81 88
14 81 95
14 81 102
14 81 109
14 81 116
14 88 95
14 88 102
14 88 109
14 88 116
14 95 102
14 95 109
14 95 116
14 102 109
14 102 116
14 109 116
14 1 2
14 2 3
14 3 4
14 4 5
14 5 6
14 6 7
14 7 8
14 8 9
14 9 10
14 10 11
14 11 12
14 12 13
14 13 14
14 14 15
14 15 16
14 16 17
14 17 18
14 18 19
14 19 20
14 20 21
14 21 22
14 22 23
14 23 24
14 24 25
14 25 26
14 26 27
14 27 28
14 28 29
14 29 30
14 30 31
14 31 32
14 32 33
14 33 34
14 34 35
14 35 36
14 36 37
14 37 38
14 38 39
14 39 40
14 40 41
14 41 42
14 42 43
14 43 44
14 44 45
14 45 46
14 46 47
14 47 48
14 48 49
14 49 50
14 50 51
14 51 52
14 52 53
14 53 54
14 54 55
14 55 56
14 56 57
14 57 58
14 58 59
14 59 60
14 60 61
14 61 62
14 62 63
14 63 64
14 64 65
14 65 66
14 66 67
14 67 68
14 68 69
14 69 70
14 70 71
14 71 72
14 72 73
14 73 74
14 74 75
14 75 76
14 76 77
14 77 78
14 78 79
14 79 80
14 80 81
14 81 82
14 82 83
14 83 84
14 84 85
14 85 86
14 86 87
14 87 88
14 88 89
14 89 90
14 90 91
14 91 92
14 92 93
14 93 94
14 94 95
14 95 96
14 96 97
14 97 98
14 98 99
14 99 100
14 100 101
14 101 102
14 102 103
14 103 104
14 104 105
14 105 106
14 106 107
14 107 108
14 108 109
14 109 110
14 110 111
14 111 112
14 112 113
14 113 114
14 114 115
14 115 116
14 116 117
14 117 118
14 118 119
14 119 120
14 120 121
14 121 122
14 122 123
14 123 124
14 124 125
14 125 126
14 126 127
14 127 128
14 128 129
14 129 130
14 130 131
14 131 132
14 132 133
14 133 134
14 134 135
14 135 136
14 136 137
14 137 138
14 138 139
14 139 140
14 140 141
14 141 142
14 142 143
14 143 144
14 144 145
14 145 146
14 146 147
14 147 148
14 148 149
14 149 150
14 150 151
14 151 152
14 152 153
14 153 154
14 154 155
14 155 156
14 156 157
14 157 158
14 158 159
14 159 160
14 160 161
14 161 162
14 162 163
14 163 164
14 164 165
14 165 166
14 166 167
14 167 168
14 168 169
14 169 170
14 170 171
14 171 172
14 172 173
14 173 174
14 174 175
14 175 176
14 176 177
14 177 178
14 178 179
14 179 180
14 180 181
14 181 182
14 182 183
14 183 184
14 184 185
14 185 186
14 186 187
14 187 188
14 188 189
14 189 190
14 190 191
14 191 192
14 192 193
14 193 194
14 194 195
14 195 196
14 196 197
14 197 198
14 198 199
14 199 200
14 200 201
14 201 202
14 202 203
14 203 204
14 204 205
14 205 206
14 206 207
14 207 208
14 208 209
14 209 210
14 210 211
14 211 212
14 212 213
14 213 214
14 214 215
14 215 216
14 216 217
14 217 218
14 218 219
14 219 220
14 220 221
14 221 222
14 222 223
14 223 224
14 224 225
14 225 226
14 226 227
14 227 228
14 228 229
14 229 230
14 230 231
14 231 232
14 232 233
14 233 234
14 234 235
14 235 236
14 236 237
14 237 238
14 238 239
14 239 240
14 240 241
14 241 242
14 242 243
14 243 244
14 244 245
14 245 246
14 246 247
14 247 248
14 248 249
14 249 250
14 250 251
14 251 252
14 252 253
14 253 254
14 254 255
14 255 256
14 256 257
14 257 258
14 258 259
14 259 260
14 260 261
14 261 262
14 262 263
14 263 264
14 264 265
14 265 266
14 266 267
14 267 268
14 268 269
14 269 270
14 270 271
14 271 272
14 272 273
14 273 274
14 274 275
14 275 276
14 276 277
14 277 278
14 278 279
14 279 280
14 280 281
14 281 282
14 282 283
14 283 284
14 284 285
14 285 286
14 286 287
14 287 288
14 288 289
14 289 290
14 290 291
14 291 292
14 292 293
14 293 294
14 294 295
14 295 296
14 296 297
14 297 298
14 298 299
14 299 300
14 300 301
14 301 302
14 302 303
14 303 304
14 304 305
14 305 306
14 306 307
14 307 308
14 308 309
14 309 310
14 310 311
14 311 312
14 312 313
14 313 314
14 314 315
14 315 316
14 316 317
14 317 318
14 318 319
14 319 320
14 320 1
14 254 270
14 271 299
14 8 288
14 37 305
14 2 66
14 19 95
14 36 124
14 53 153
14 70 182
14 87 211
14 104 240
14 121 269
14 138 298
14 7 155
14 36 172
14 65 189
14 94 206
14 123 223
14 152 240
14 181 257
14 210 274
14 239 291
14 268 308
14 5 297
14 6 22
14 35 39
14 56 64
14 73 93
14 90 122
14 107 151
14 124 180
14 141 209
14 158 238
14 175 267
14 192 296
14 5 209
14 34 226
14 63 243
14 92 260
14 121 277
14 150 294
14 179 311
14 8 208
14 25 237
14 42 266
14 59 295
14 4 76
14 33 93
14 62 110
14 91 127
14 120 144
14 149 161
14 178 179
14 195 207
14 212 236
14 229 265
14 246 294
14 3 263
14 32 280
14 61 297
14 90 314
14 11 119
14 28 148
14 45 177
14 62 206
14 79 235
14 96 264
14 113 293
14 2 130
14 31 147
14 60 164
14 89 181
14 118 198
14 147 215
14 176 232
14 205 249
14 234 266
14 263 283
14 292 300
14 1 317
14 14 30
14 31 59
14 48 88
14 65 117
14 82 146
14 99 175
14 116 204
14 133 233
14 150 262
14 167 291
14 184 320
14 29 201
14 58 218
14 87 235
14 116 252
14 145 269
14 174 286
14 203 303
14 232 320
14 17 261
14 34 290
14 51 319
14 28 68
14 57 85
14 86 102
14 115 119
14 136 144
14 153 173
14 170 202
14 187 231
14 204 260
14 221 289
14 238 318
14 27 255
14 56 272
14 85 289
14 114 306
14 3 143
14 20 172
14 37 201
14 54 230
14 71 259
14 88 288
14 105 317
14 26 122
14 55 139
14 84 156
14 113 173
14 142 190
14 171 207
14 200 224
14 229 241
14 258 259
14 275 287
14 292 316
14 25 309
14 6 54
14 23 83
14 40 112
14 57 141
14 74 170
14 91 199
14 108 228
14 125 257
14 142 286
14 159 315
14 24 176
14 53 193
14 82 210
14 111 227
14 140 244
14 169 261
14 198 278
14 227 295
14 256 312
14 9 285
14 26 314
14 23 43
14 52 60
14 77 81
14 94 110
14 111 139
14 128 168
14 145 197
14 162 226
14 179 255
14 196 284
14 213 313
14 22 230
14 51 247
14 80 264
14 109 281
14 138 298
14 167 315
14 12 196
14 29 225
14 46 254
14 63 283
14 80 312
14 21 97
14 50 114
14 79 131
14 108 148
14 137 165
14 166 182
14 195 199
14 216 224
14 233 253
14 250 282
14 267 311
14 20 284
14 49 301
14 78 318
14 15 107
14 32 136
14 49 165
14 66 194
14 83 223
14 100 252
14 117 281
14 134 310
14 19 151
14 48 168
14 77 185
14 106 202
14 135 219
14 164 236
14 193 253
14 222 270
14 251 287
14 280 304
14 1 309
14 18 19
14 35 47
14 52 76
14 69 105
14 86 134
14 103 163
14 120 192
14 137 221
14 154 250
14 171 279
14 188 308
14 17 205
14 46 222
14 75 239
14 104 256
14 133 273
14 162 290
14 191 307
14 4 220
14 21 249
14 38 278
14 55 307
14 16 72
14 45 89
14 74 106
14 103 123
14 132 140
14 157 161
14 174 190
14 191 219
14 208 248
14 225 277
14 242 306
14 15 259
14 44 276
14 73 293
14 102 310
14 7 131
14 24 160
14 41 189
14 58 218
14 75 247
14 92 276
14 109 305
14 14 126
14 43 143
14 72 160
14 101 177
14 130 194
14 159 211
14 188 228
14 217 245
14 246 262
14 275 279
14 296 304
14 13 313
14 10 42
14 27 71
14 44 100
14 61 129
14 78 158
14 95 187
14 112 216
14 129 245
14 146 274
14 163 303
14 12 180
14 41 197
14 70 214
14 99 231
14 128 248
14 157 265
14 186 282
14 215 299
14 244 316
14 13 273
14 30 302
14 11 47
14 40 64
14 69 81
14 98 99
14 115 127
14 132 156
14 149 185
14 166 214
14 183 243
14 200 272
14 217 301
15 46 47
15 46 48
15 46 49
15 46 50
15 46 51
15 46 52
15 46 53
15 46 54
15 46 55
15 46 56
15 46 57
15 47 48
15 47 49
15 47 50
15 47 51
15 47 52
15 47 53
15 47 54
15 47 55
15 47 56
15 47 57
15 48 49
15 48 50
15 48 51
15 48 52
15 48 53
15 48 54
15 48 55
15 48 56
15 48 57
15 49 50
15 49 51
15 49 52
15 49 53
15 49 54
15 49 55
15 49 56
15 49 57
15 50 51
15 50 52
15 50 53
15 50 54
15 50 55
15 50 56
15 50 57
15 51 52
15 51 53
15 51 54
15 51 55
15 51 56
15 51 57
15 52 53
15 52 54
15 52 55
15 52 56
15 52 57
15 53 54
15 53 55
15 53 56
15 53 57
15 54 55
15 54 56
15 54 57
15 55 56
15 55 57
15 56 57
15 16 21
15 16 26
15 16 31
15 16 36
15 16 41
15 16 46
15 16 51
15 16 56
15 16 61
15 21 26
15 21 31
15 21 36
15 21 41
15 21 46
15 21 51
15 21 56
15 21 61
15 26 31
15 26 36
15 26 41
15 26 46
15 26 51
15 26 56
15 26 61
15 31 36
15 31 41
15 31 46
15 31 51
15 31 56
15 31 61
15 36 41
15 36 46
15 36 51
15 36 56
15 36 61
15 41 46
15 41 51
15 41 56
15 41 61
15 46 51
15 46 56
15 46 61
15 51 56
15 51 61
15 56 61
15 62 69
15 62 76
15 62 83
15 62 90
15 62 97
15 62 104
15 62 111
15 62 118
15 69 76
15 69 83
15 69 90
15 69 97
15 69 104
15 69 111
15 69 118
15 76 83
15 76 90
15 76 97
15 76 104
15 76 111
15 76 118
15 83 90
15 83 97
15 83 104
15 83 111
15 83 118
15 90 97
15 90 104
15 90 111
15 90 118
15 97 104
15 97 111
15 97 118
15 104 111
15 104 118
15 111 118
15 1 2
15 2 3
15 3 4
15 4 5
15 5 6
15 6 7
15 7 8
15 8 9
15 9 10
15 10 11
15 11 12
15 12 13
15 13 14
15 14 15
15 15 16
15 16 17
15 17 18
15 18 19
15 19 20
15 20 21
15 21 22
15 22 23
15 23 24
15 24 25
15 25 26
15 26 27
15 27 28
15 28 29
15 29 30
15 30 31
15 31 32
15 32 33
15 33 34
15 34 35
15 35 36
15 36 37
15 37 38
15 38 39
15 39 40
15 40 41
15 41 42
15 42 43
15 43 44
15 44 45
15 45 46
15 46 47
15 47 48
15 48 49
15 49 50
15 50 51
15 51 52
15 52 53
15 53 54
15 54 55
15 55 56
15 56 57
15 57 58
15 58 59
15 59 60
15 60 61
15 61 62
15 62 63
15 63 64
15 64 65
15 65 66
15 66 67
15 67 68
15 68 69
15 69 70
15 70 71
15 71 72
15 72 73
15 73 74
15 74 75
15 75 76
15 76 77
15 77 78
15 78 79
15 79 80
15 80 81
15 81 82
15 82 83
15 83 84
15 84 85
15 85 86
15 86 87
15 87 88
15 88 89
15 89 90
15 90 91
15 91 92
15 92 93
15 93 94
15 94 95
15 95 96
15 96 97
15 97 98
15 98 99
15 99 100
15 100 101
15 101 102
15 102 103
15 103 104
15 104 105
15 105 106
15 106 107
15 107 108
15 108 109
15 109 110
15 110 111
15 111 112
15 112 113
15 113 114
15 114 115
15 115 116
15 116 117
15 117 118
15 118 119
15 119 120
15 120 121
15 121 122
15 122 123
15 123 124
15 124 125
15 125 126
15 126 127
15 127 128
15 128 129
15 129 130
15 130 131
15 131 132
15 132 133
15 133 134
15 134 135
15 135 136
15 136 137
15 137 138
15 138 139
15 139 140
15 140 141
15 141 142
15 142 143
15 143 144
15 144 145
15 145 146
15 146 147
15 147 148
15 148 149
15 149 150
15 150 151
15 151 152
15 152 153
15 153 154
15 154 155
15 155 156
15 156 157
15 157 158
15 158 159
15 159 160
15 160 161
15 161 162
15 162 163
15 163 164
15 164 165
15 165 166
15 166 167
15 167 168
15 168 169
15 169 170
15 170 171
15 171 172
15 172 173
15 173 174
15 174 175
15 175 176
15 176 177
15 177 178
15 178 179
15 179 180
15 180 181
15 181 182
15 182 183
15 183 184
15 184 185
15 185 186
15 186 187
15 187 188
15 188 189
15 189 190
15 190 191
15 191 192
15 192 193
15 193 194
15 194 195
15 195 196
15 196 197
15 197 198
15 198 199
15 199 200
15 200 201
15 201 202
15 202 203
15 203 204
15 204 205
15 205 206
15 206 207
15 207 208
15 208 209
15 209 210
15 210 211
15 211 212
15 212 213
15 213 214
15 214 215
15 215 216
15 216 217
15 217 218
15 218 219
15 219 220
15 220 221
15 221 222
15 222 223
15 223 224
15 224 225
15 225 226
15 226 227
15 227 228
15 228 229
15 229 230
15 230 231
15 231 232
15 232 233
15 233 234
15 234 235
15 235 236
15 236 237
15 237 238
15 238 239
15 239 240
15 240 241
15 241 242
15 242 243
15 243 244
15 244 245
15 245 246
15 246 247
15 247 248
15 248 249
15 249 250
15 250 251
15 251 252
15 252 253
15 253 254
15 254 255
15 255 256
15 256 257
15 257 258
15 258 259
15 259 260
15 260 261
15 261 262
15 262 263
15 263 264
15 264 265
15 265 266
15 266 267
15 267 268
15 268 269
15 269 270
15 270 271
15 271 272
15 272 273
15 273 274
15 274 275
15 275 276
15 276 277
15 277 278
15 278 279
15 279 280
15 280 281
15 281 282
15 282 283
15 283 284
15 284 285
15 285 286
15 286 287
15 287 288
15 288 289
15 289 290
15 290 291
15 291 292
15 292 293
15 293 294
15 294 295
15 295 296
15 296 297
15 297 298
15 298 299
15 299 300
15 300 301
15 301 302
15 302 303
15 303 304
15 304 305
15 305 306
15 306 307
15 307 308
15 308 309
15 309 310
15 310 311
15 311 312
15 312 313
15 313 314
15 314 315
15 315 316
15 316 317
15 317 318
15 318 319
15 319 320
15 320 1
15 65 147
15 82 176
15 99 205
15 116 234
15 133 263
15 150 292
15 1 167
15 30 184
15 59 201
15 88 218
15 117 235
15 146 252
15 175 269
15 204 286
15 233 303
15 262 320
15 17 291
15 34 320
15 29 51
15 58 68
15 85 87
15 102 116
15 119 145
15 136 174
15 153 203
15 170 232
15 187 261
15 204 290
15 221 319
15 28 238
15 57 255
15 86 272
15 115 289
15 144 306
15 3 173
15 20 202
15 37 231
15 54 260
15 71 289
15 88 318
15 27 105
15 56 122
15 85 139
15 114 156
15 143 173
15 172 190
15 201 207
15 224 230
15 241 259
15 258 288
15 275 317
15 26 292
15 55 309
15 6 84
15 23 113
15 40 142
15 57 171
15 74 200
15 91 229
15 108 258
15 125 287
15 142 316
15 25 159
15 54 176
15 83 193
15 112 210
15 141 227
15 170 244
15 199 261
15 228 278
15 257 295
15 286 312
15 9 315
15 24 26
15 43 53
15 60 82
15 77 111
15 94 140
15 111 169
15 128 198
15 145 227
15 162 256
15 179 285
15 196 314
15 23 213
15 52 230
15 81 247
15 110 264
15 139 281
15 168 298
15 197 315
15 12 226
15 29 255
15 46 284
15 63 313
15 22 80
15 51 97
15 80 114
15 109 131
15 138 148
15 165 167
15 182 196
15 199 225
15 216 254
15 233 283
15 250 312
15 21 267
15 50 284
15 79 301
15 108 318
15 15 137
15 32 166
15 49 195
15 66 224
15 83 253
15 100 282
15 117 311
15 20 134
15 49 151
15 78 168
15 107 185
15 136 202
15 165 219
15 194 236
15 223 253
15 252 270
15 281 287
15 304 310
15 1 19
15 18 48
15 35 77
15 52 106
15 69 135
15 86 164
15 103 193
15 120 222
15 137 251
15 154 280
15 171 309
15 18 188
15 47 205
15 76 222
15 105 239
15 134 256
15 163 273
15 192 290
15 221 307
15 4 250
15 21 279
15 38 308
15 17 55
15 46 72
15 75 89
15 104 106
15 123 133
15 140 162
15 157 191
15 174 220
15 191 249
15 208 278
15 225 307
15 16 242
15 45 259
15 74 276
15 103 293
15 132 310
15 7 161
15 24 190
15 41 219
15 58 248
15 75 277
15 92 306
15 15 109
15 44 126
15 73 143
15 102 160
15 131 177
15 160 194
15 189 211
15 218 228
15 245 247
15 262 276
15 279 305
15 14 296
15 43 313
15 10 72
15 27 101
15 44 130
15 61 159
15 78 188
15 95 217
15 112 246
15 129 275
15 146 304
15 13 163
15 42 180
15 71 197
15 100 214
15 129 231
15 158 248
15 187 265
15 216 282
15 245 299
15 274 316
15 13 303
15 12 30
15 41 47
15 64 70
15 81 99
15 98 128
15 115 157
15 132 186
15 149 215
15 166 244
15 183 273
15 200 302
15 11 217
15 40 234
15 69 251
15 98 268
15 127 285
15 156 302
15 185 319
15 16 214
15 33 243
15 50 272
15 67 301
15 10 84
15 39 101
15 68 118
15 97 135
15 126 152
15 155 169
15 184 186
15 203 213
15 220 242
15 237 271
15 254 300
15 9 271
15 38 288
15 67 305
15 2 96
15 19 125
15 36 154
15 53 183
15 70 212
15 87 241
15 104 270
15 121 299
15 8 138
15 37 155
15 66 172
15 95 189
15 124 206
15 153 223
15 182 240
15 211 257
15 240 274
15 269 291
15 298 308
15 5 7
15 22 36
15 39 65
15 56 94
15 73 123
15 90 152
15 107 181
15 124 210
15 141 239
15 158 268
15 175 297
15 6 192
15 35 209
15 64 226
15 93 243
15 122 260
15 151 277
15 180 294
15 209 311
15 8 238
15 25 267
15 42 296
15 5 59
15 34 76
15 63 93
15 92 110
15 121 127
15 144 150
15 161 179
15 178 208
15 195 237
15 212 266
15 229 295
15 4 246
15 33 263
15 62 280
15 91 297
15 120 314
15 11 149
15 28 178
16 49 50
16 49 51
16 49 52
16 49 53
16 49 54
16 49 55
16 49 56
16 49 57
16 49 58
16 49 59
16 49 60
16 50 51
16 50 52
16 50 53
16 50 54
16 50 55
16 50 56
16 50 57
16 50 58
16 50 59
16 50 60
16 51 52
16 51 53
16 51 54
16 51 55
16 51 56
16 51 57
16 51 58
16 51 59
16 51 60
16 52 53
16 52 54
16 52 55
16 52 56
16 52 57
16 52 58
16 52 59
16 52 60
16 53 54
16 53 55
16 53 56
16 53 57
16 53 58
16 53 59
16 53 60
16 54 55
16 54 56
16 54 57
16 54 58
16 54 59
16 54 60
16 55 56
16 55 57
16 55 58
16 55 59
16 55 60
16 56 57
16 56 58
16 56 59
16 56 60
16 57 58
16 57 59
16 57 60
16 58 59
16 58 60
16 59 60
16 17 22
16 17 27
16 17 32
16 17 37
16 17 42
16 17 47
16 17 52
16 17 57
16 17 62
16 22 27
16 22 32
16 22 37
16 22 42
16 22 47
16 22 52
16 22 57
16 22 62
16 27 32
16 27 37
16 27 42
16 27 47
16 27 52
16 27 57
16 27 62
16 32 37
16 32 42
16 32 47
16 32 52
16 32 57
16 32 62
16 37 42
16 37 47
16 37 52
16 37 57
16 37 62
16 42 47
16 42 52
16 42 57
16 42 62
16 47 52
16 47 57
16 47 62
16 52 57
16 52 62
16 57 62
16 64 71
16 64 78
16 64 85
16 64 92
16 64 99
16 64 106
16 64 113
16 64 120
16 71 78
16 71 85
16 71 92
16 71 99
16 71 106
16 71 113
16 71 120
16 78 85
16 78 92
16 78 99
16 78 106
16 78 113
16 78 120
16 85 92
16 85 99
16 85 106
16 85 113
16 85 120
16 92 99
16 92 106
16 92 113
16 92 120
16 99 106
16 99 113
16 99 120
16 106 113
16 106 120
16 113 120
16 1 2
16 2 3
16 3 4
16 4 5
16 5 6
16 6 7
16 7 8
16 8 9
16 9 10
16 10 11
16 11 12
16 12 13
16 13 14
16 14 15
16 15 16
16 16 17
16 17 18
16 18 19
16 19 20
16 20 21
16 21 22
16 22 23
16 23 24
16 24 25
16 25 26
16 26 27
16 27 28
16 28 29
16 29 30
16 30 31
16 31 32
16 32 33
16 33 34
16 34 35
16 35 36
16 36 37
16 37 38
16 38 39
16 39 40
16 40 41
16 41 42
16 42 43
16 43 44
16 44 45
16 45 46
16 46 47
16 47 48
16 48 49
16 49 50
16 50 51
16 51 52
16 52 53
16 53 54
16 54 55
16 55 56
16 56 57
16 57 58
16 58 59
16 59 60
16 60 61
16 61 62
16 62 63
16 63 64
16 64 65
16 65 66
16 66 67
16 67 68
16 68 69
16 69 70
16 70 71
16 71 72
16 72 73
16 73 74
16 74 75
16 75 76
16 76 77
16 77 78
16 78 79
16 79 80
16 80 81
16 81 82
16 82 83
16 83 84
16 84 85
16 85 86
16 86 87
16 87 88
16 88 89
16 89 90
16 90 91
16 91 92
16 92 93
16 93 94
16 94 95
16 95 96
16 96 97
16 97 98
16 98 99
16 99 100
16 100 101
16 101 102
16 102 103
16 103 104
16 104 105
16 105 106
16 106 107
16 107 108
16 108 109
16 109 110
16 110 111
16 111 112
16 112 113
16 113 114
16 114 115
16 115 116
16 116 117
16 117 118
16 118 119
16 119 120
16 120 121
16 121 122
16 122 123
16 123 124
16 124 125
16 125 126
16 126 127
16 127 128
16 128 129
16 129 130
16 130 131
16 131 132
16 132 133
16 133 134
16 134 135
16 135 136
16 136 137
16 137 138
16 138 139
16 139 140
16 140 141
16 141 142
16 142 143
16 143 144
16 144 145
16 145 146
16 146 147
16 147 148
16 148 149
16 149 150
16 150 151
16 151 152
16 152 153
16 153 154
16 154 155
16 155 156
16 156 157
16 157 158
16 158 159
16 159 160
16 160 161
16 161 162
16 162 163
16 163 164
16 164 165
16 165 166
16 166 167
16 167 168
16 168 169
16 169 170
16 170 171
16 171 172
16 172 173
16 173 174
16 174 175
16 175 176
16 176 177
16 177 178
16 178 179
16 179 180
16 180 181
16 181 182
16 182 183
16 183 184
16 184 185
16 185 186
16 186 187
16 187 188
16 188 189
16 189 190
16 190 191
16 191 192
16 192 193
16 193 194
16 194 195
16 195 196
16 196 197
16 197 198
16 198 199
16 199 200
16 200 201
16 201 202
16 202 203
16 203 204
16 204 205
16 205 206
16 206 207
16 207 208
16 208 209
16 209 210
16 210 211
16 211 212
16 212 213
16 213 214
16 214 215
16 215 216
16 216 217
16 217 218
16 218 219
16 219 220
16 220 221
16 221 222
16 222 223
16 223 224
16 224 225
16 225 226
16 226 227
16 227 228
16 228 229
16 229 230
16 230 231
16 231 232
16 232 233
16 233 234
16 234 235
16 235 236
16 236 237
16 237 238
16 238 239
16 239 240
16 240 241
16 241 242
16 242 243
16 243 244
16 244 245
16 245 246
16 246 247
16 247 248
16 248 249
16 249 250
16 250 251
16 251 252
16 252 253
16 253 254
16 254 255
16 255 256
16 256 257
16 257 258
16 258 259
16 259 260
16 260 261
16 261 262
16 262 263
16 263 264
16 264 265
16 265 266
16 266 267
16 267 268
16 268 269
16 269 270
